timestamp,pressure_mBar,mh20_m,conductivity_raw_V,temperature_C,battery_V,rssi_dBm,temperature_logger_C,pressure_logger_mBar,voltage_logger_V
2024-08-25 15:44:55,1718.4384765625,7.651048583984376,3.285,-1.1499999999999986,4.051,-78.0,9.590873718261719,953.3336181640625,14.418600000000001
2024-08-25 14:44:55,1623.833984375,6.7042431640625,3.285,-1.0999999999999943,4.051,-78.0,8.288765907287598,953.40966796875,13.967600000000001
2024-08-25 13:44:55,1602.4716796875,6.486760253906251,3.293,-1.1499999999999986,4.051,-78.0,6.417149543762207,953.795654296875,13.545300000000001
2024-08-25 12:44:55,1565.8505859375,6.122492065429688,3.297,-1.0999999999999943,4.051,-78.0,6.047350883483887,953.6013793945312,13.487900000000002
2024-08-25 11:44:55,1687.9208984375,7.343807373046875,3.295,-1.0999999999999943,4.051,-77.0,5.863469123840332,953.5401611328125,13.3772
2024-08-25 10:44:55,1828.3017578125,8.749864501953125,3.302,-1.1499999999999986,4.051,-77.0,5.343414306640625,953.3153076171875,13.131200000000002
2024-08-25 09:44:55,2032.76953125,10.797920532226563,3.295,-1.0999999999999943,4.051,-78.0,5.20144510269165,952.9774780273438,12.8032
2024-08-25 08:44:55,2176.2021484375,12.234513549804689,3.286,-1.0999999999999943,4.048,-77.0,5.271342754364014,952.7507934570312,12.864700000000001
2024-08-25 07:44:55,2298.2724609375,13.457596435546876,3.286,-1.0999999999999943,4.048,-77.0,5.518599987030029,952.5128173828125,12.959000000000001
2024-08-25 06:44:55,2252.49609375,13.00423278808594,3.269,-1.0999999999999943,4.051,-77.0,5.846827507019043,952.0728149414062,12.819600000000001
2024-08-25 05:44:55,2151.7880859375,12.000679321289063,3.253,-1.0999999999999943,4.048,-77.0,6.138034820556641,951.7201538085938,12.836
2024-08-25 04:44:55,2231.1337890625,12.798067626953124,3.241,-1.0999999999999943,4.051,-77.0,6.306019306182861,951.3270263671875,12.9754
2024-08-25 03:44:55,2194.5126953125,12.43412353515625,3.238,-1.0999999999999943,4.051,-77.0,5.753561973571777,951.100341796875,12.8893
2024-08-25 02:44:55,2460.015625,15.090828247070313,3.208,-1.0999999999999943,4.051,-77.0,5.950893402099609,950.9328002929688,12.983600000000001
2024-08-25 01:44:55,2597.3447265625,16.463770751953124,3.251,-1.0999999999999943,4.051,-77.0,6.001702785491943,950.9676513671875,13.098400000000002
2024-08-25 00:44:55,2319.634765625,13.68925537109375,3.294,-1.0999999999999943,4.051,-78.0,6.202836990356445,950.709228515625,12.9426
2024-08-24 23:44:55,1919.8544921875,9.694610595703125,3.323,-1.0999999999999943,4.051,-78.0,6.457430362701416,950.3934326171875,13.1681
2024-08-24 22:44:55,1901.5439453125,9.514986572265625,3.317,-1.0999999999999943,4.048,-77.0,7.163541316986084,950.0452880859375,13.0533
2024-08-24 21:44:55,2469.1708984375,15.190897827148437,3.317,-1.1499999999999986,4.051,-77.0,8.221923828125,950.0811157226562,13.545300000000001
2024-08-24 20:44:55,2566.8271484375,16.171781005859376,3.309,-1.0999999999999943,4.051,-77.0,10.019159317016602,949.6490478515625,14.0783
2024-08-24 19:44:55,2649.224609375,16.99939453125,3.309,-1.0999999999999943,4.051,-77.0,10.315460205078125,949.28515625,13.963500000000002
2024-08-24 18:44:55,2453.912109375,15.046718139648439,3.307,-1.0999999999999943,4.051,-77.0,11.201715469360352,949.2402954101562,14.471900000000002
2024-08-24 17:44:55,2066.3388671875,11.174019775390626,3.307,-1.0999999999999943,4.051,-77.0,10.819416046142578,948.9368896484375,14.398100000000001
2024-08-24 16:44:55,1886.28515625,9.3694482421875,3.306,-1.1499999999999986,4.051,-77.0,10.336313247680664,949.34033203125,14.394000000000002
2024-08-24 15:44:55,1446.83203125,4.9741015625000005,3.315,-1.0999999999999943,4.048,-78.0,9.95211410522461,949.421875,13.951200000000002
2024-08-24 14:44:55,1251.51953125,3.0178375244140634,3.317,-1.0999999999999943,4.051,-78.0,8.962677001953125,949.7357788085938,13.664200000000001
2024-08-24 13:44:55,961.6025390624999,0.11980957031249906,3.5,-1.0,4.051,-84.0,8.690559387207031,949.62158203125,13.5289
2024-08-24 12:44:55,961.6025390624999,0.11317871093749932,3.499,-1.0999999999999943,4.051,-84.0,7.818975925445557,950.28466796875,13.282900000000001
2024-08-24 11:44:54,958.5507812499999,0.0799377441406246,3.499,-1.0999999999999943,4.051,-84.0,7.711038589477539,950.5570068359375,13.012300000000002
2024-08-24 10:44:54,958.5507812499999,0.07981262207031214,3.498,-1.1499999999999986,4.051,-83.0,7.746157169342041,950.5695190429688,12.991800000000001
2024-08-24 09:44:54,958.5507812499999,0.07788452148437375,3.498,-1.0999999999999943,4.051,-84.0,7.310739517211914,950.7623291015625,12.926200000000001
2024-08-24 08:44:54,961.6025390624999,0.10447387695312393,3.498,-1.0999999999999943,4.051,-84.0,6.920223236083984,951.1551513671875,12.893400000000002
2024-08-24 07:44:54,961.6025390624999,0.09830505371093645,3.497,-1.0999999999999943,4.051,-85.0,6.564892768859863,951.7720336914062,12.946700000000002
2024-08-24 06:44:54,1016.5341796875,0.6457012939453133,3.304,-1.0999999999999943,4.051,-85.0,6.635605335235596,951.9640502929688,13.069700000000001
2024-08-24 05:44:54,1089.7763671875,1.3763903808593758,3.304,-1.0999999999999943,4.051,-77.0,6.410289287567139,952.1373291015625,12.946700000000002
2024-08-24 04:44:54,1098.931640625,1.465230712890625,3.301,-1.0999999999999943,4.051,-78.0,6.231094837188721,952.4085693359375,12.926200000000001
2024-08-24 03:44:54,1300.34765625,3.4744482421875,3.297,-1.0999999999999943,4.051,-78.0,6.346572399139404,952.90283203125,13.012300000000002
2024-08-24 02:44:54,1437.6767578125,4.847520751953125,3.298,-1.1499999999999986,4.051,-78.0,6.421633243560791,952.9246826171875,12.959000000000001
2024-08-24 01:44:54,1541.4365234375,5.885690307617187,3.295,-1.0999999999999943,4.051,-77.0,6.829539775848389,952.8674926757812,13.057400000000001
2024-08-24 00:44:54,1642.14453125,6.891770019531251,3.291,-1.0999999999999943,4.051,-78.0,7.08596658706665,952.967529296875,13.102500000000001
2024-08-23 23:44:54,1571.9541015625,6.189242553710938,3.281,-1.0999999999999943,4.051,-78.0,7.020484447479248,953.0298461914062,13.1804
2024-08-23 22:44:54,1748.9560546875,7.9593353271484375,3.274,-1.0999999999999943,4.051,-78.0,7.643315315246582,953.0225219726562,13.467400000000001
2024-08-23 21:44:54,1687.9208984375,7.344857177734375,3.251,-1.1499999999999986,4.051,-77.0,7.747856616973877,953.4351806640625,13.7093
